## Unknown:

  CorrectiveGesture: 0
  CortanaAssistLyrics: 0
  CortanaAssistShopping: 0
  CortanaAvatarOnActionCenter: 0
  CortanaPersonainActionCenter: 0
  CriticalMemorySuspend: 0
  CtrlBackspaceRemovesWord: 0
  D3D11On12DeferredContexts: 0
  D3D11On12Multithreading: 0
  D3D12AutoBreadcrumbs: 0
  D3D12AutoBreadcrumbsAlwaysOn: 0
  D3D12BreadcrumbMarkers: 0
  D3D12ContentProtection: 0
  D3D12DeviceRemovedExtendedData: 0
  D3D12DeviceRemovedExtendedDataAlwaysOn: 0
  D3D12ExperimentalShaderModels: 0
  D3D12Force11on12: 0
  D3D12Force9on12: 0
  D3D12HeapPriorities: 0
  D3D12LogHeapAllocationInfoOnOldDrivers: 0
  D3D12MetaCommand: 0
  D3D12MotionEstimation: 0
  D3D12PassExperiment: 0
  D3D12PeerToPeerAtomics: 0
  D3D12RaytracingPrototype: 0
  D3D12SRVOnlyTiledResourceTier3: 0
  D3D12TiledResourceTier4: 0
  D3D12TrackedWorkload: 0
  D3D12Video: 0
  D3D12VideoDecodeTiers: 0
  D3D12VideoEncryptedBitstream: 0
  D3D12WarpProtectedResources: 0
  D3D12WarpVideo: 0
  D3D1X32KTexture2D: 0
  D3D1XDisplayable: 0
  D3D9_GameConfigStore_Override: 0
  D3D9_WindowAndDisplayMismatchShim: 0
  D3DShaderCache: 0
  DHPNTPExperiment: 0
  DMCloakArm32AsPhone: 0
  DMDeclaredConfiguration: 0
  DXGIOnDDisplay: 0
  DXGI_WindowAndDisplayMismatchShim: 0
  DXGI_eFSE_Enablement_Policy: 0
  DeclarativeIsolation: 0
  DecoupledLanguageAndKeyboardSettings: 0
  DecreaseTabSuspensionDelay: 0
  DeepInferno: 0
  DefaultUser: 0
  DeliveryOptimization_ActivitySettings: 0
  DeliveryOptimization_AdvancedSettings: 0
  DesktopControlCenter: 0
  DevModeInternal: 0
  DeviceDelete: 0
  DeviceFamilyOverride: 0
  DeviceManagementBrokerForMultiSessionSku: 0
  DeviceManagementOutprocCSPs: 0
  DeviceManagementOutprocDPUs: 0
  Dictionary_Service_Debug: 0
  DirectManipulationEvents: 0
  DisableAppcontainerFixups: 0
  DisableAtmosLicenseCheckAllowed: 0
  DisplayHoldBacks: 0
  DisplayKeys: 0
  DownloadsStorageSense: 0
  DragDrop: 0
  DragDropContinuation: 0
  DragInPdf: 0
  EPUB_ComprehensionTools: 0
  EPUB_Dictionary: 0
  EPUB_DisableSecurityChecks: 0
  EPUB_HostExtension: 0
  EPUB_IrlenTheme: 0
  EPUB_NewControls: 0
  EPUB_Scripts: 0
  EdgeHandwritingPanel: 0
  EdgeLaunch: 0
  EdgeTcpConfig: 0
  EmbeddedFetch: 0
  EmbeddedPrint: 0
  EmulateMobilePersonalityOnDesktop: 0
  EnableINFProvisioningOfWCGOnByDefault: 0
  EnableNarrowChsLayoutsOnDesktop: 0
  EnrollOnFailure: 0
  Environments: 0
  EraseGroupInkStroke: 0
  ErrorFeedback: 0
  EvtColomaTelemetry: 0
  ExtendSuspendTimeout: 0
  ExtensionAlarmsManager: 0
  ExtensionsDedicatedThread: 0
  ExtensionsEntryPoint: 0
  ExtensionsInPrivate: 0
  ExtensionsInventory: 0
  ExtensionsPageAction: 0
  ExtensionsPreInstall: 0
  ExtensionsSuggestions: 0
  FFWP: 0
  FaceAggregation: 0
  FaceRecognitionFodReinstallDeleted: 0
  FaceRecognitionLargePose: 0
  FaceRecognitionModelEjectionFodMarkForDeletion: 0
  FaceRecognitionModelEjectionFodUninstall: 0
  FailFastInIsoCreateComponent: 0
  FailFastOnSYSTEMContext: 0
  FailFastOnSharingViolation: 0
  FailFastTreeParent: 0
  FastNewTabCreation: 0
  FavoriteItems: 0
  FavoritesToWSI: 0
  FilePickerKeyboard: 0
  FixZBandChangeRaceCondition: 0
  FontsPreview: 0
  GIPIND: 0
  GIPJPN: 0
  GIPKOR: 0
  GIPVIE: 0
  GNSChannel: 0
  GenerateAndCompareAlternates: 0
  GenericInputProcessor: 0
  GenericText_DataMigration: 0
  GenericWebReadOutLoud: 0
  GizmoPersonalizationAccount: 0
  HVSIAcceleratedGraphics: 0
  HVSIContainerForOffice: 0
  HVSIGpuMirrorAll: 0
  HVSIHnsMirroredNetworking: 0
  HW_Personalization: 0
  HackAroundMouseVelocityBug: 0
  HamDependencyGraph: 0
  HandleLaunchDocumentFailure: 0
  HashtagPrediction: 0
  HcsGpuRequireDevice: 0
  HcsSecurityMitigation: 0
  HistoryTreeView: 0
  HolographicCameraCaptureUI: 0
  HolographicNotifications: 0
  HolographicVisualsSettings: 0
  HomeGroupMigrationDisabled: 0
  HomeHub: 0
  HoverUX: 0
  HresultsInSyncML: 0
  HungTabNotificationDelay: 0
  HvciEverywhereInsiderOptIn: 0
  Hydrogen: 0
  IFrameLifetimeManagement: 0
  ImeStatusNofitication_ToastGuidance: 0
  InboxYourPhoneApp: 0
  IndexAllFiles: 0
  InfracastMovementDetection: 0
  InfracastPinSupport: 0
  InkStrokeGrouping: 0
  InsiderPreviewBranding: 0
  InstallAttribution: 0
  Interruption_Control: 0
  IsoWrapperValidationLevel: 0
  JitProcessInServiceWorkerHost: 0
  JpnEngMixedInput_2: 0
  KeyboardSettingsDesktop: 0
  KnobsStateSeparation: 0
  LearningTools_PartsOfSpeechColor: 0
  LearningTools_PartsOfSpeechLineMarkers: 0
  LegacyBugFixes: 0
  LegacyCandidateWindowRefinement: 0
  LegacyCandidateWindow_PerMonitorDpi: 0
  Library: 0
  Library_LiveTile: 0
  Library_OOBExperience: 0
  Library_Samples: 0
  Library_Samples_Sync: 0
  MDMEvaluate: 0
  MMXOptInThroughSettings: 0
  MMXOptOut: 0
  MSRC36712: 0
  ManipulationWithGripButton: 0
  MdmSupportForEdu: 0
  MicrocodeAbTesting: 0
  MicrosoftAccountWAMExtensionWorker: 0
  MicrosoftAccount_SSPR: 0
  MiracastController: 0
  MiracastReceiver_EnableDropLateData: 0
  MopriaDiscovery: 0
  MoveCloseToSensor: 0
  MoveStaticBrowserActions: 0
  MsaMuaFlows: 0
  MsaaPipe: 0
  MsaaProxyIAccessible2: 0
  MultiLayerDHD: 0
  MultiLingualInput: 0
  MultiSelectTreeView: 0
  MultispectrumUsage: 0
  NarratorQuickStart: 0
  NavigationBarSettings: 0
  NearbySharingOnHoloLens: 0
  NewAutoPlayGlobalSetting: 0
  NewAutoPlayPerSiteSetting: 0
  NewShell: 0
  NewTabPageHostComponent: 0
  NgcIsoEverywhere: 0
  NotificationMuaAttribution: 0
  OctagonClientBase: 0
  OctagonServiceIntegration: 0
  OfflineCompassPage: 0
  OneAddressBarControl: 0
  OneBoxAnimationDuration: 0
  OnlineEFS: 0
  OutsideMode_Toggle_VideoSettings: 0
  P0FileDirectoryBrokering: 0
  PDF_AnnotationBar: 0
  PDF_AnnotationBar_TouchWriting: 0
  PDF_Dictionary: 0
  PUA: 0
  PassNightLightChangesToColorAdapter: 0
  Passthrough: 0
  PasswordAutofill: 0
  PasswordLessWCOS: 0
  PasswordLessWin10: 0
  PasswordLessWin10S: 0
  PdfAlwaysMultiInstancing: 0
  PdfFriendlyAddressBar: 0
  PdfTileCache: 0
  Pdf_AnnotationsPanel: 0
  Pdf_ReadOutLoud: 0
  PhoneAppRecommendationList: 0
  PhonePage: 0
  PhoneSettings: 0
  PinButton_PdfReadingBar: 0
  PinToTaskbar: 0
  PinToTaskbarBadges: 0
  PinToTaskbarConsentDialog: 0
  PinWebsiteActionV2: 0
  PinnableFavBar: 0
  PinnedSitesUserGroups: 0
  PinningHostExtension: 0
  PredictionEngine: 0
  Prelaunch: 0
  PreventMergeOnBattery: 0
  Print: 0
  PromoteBrowserAction: 0
  ProximityConnectAutoReconnect: 0
  QuickActionTemplates: 0
  QuickPair: 0
  QuietHours: 0
  QuietHoursRS5: 0
  ReadingBarHoverBehavior: 0
  ReadingBarLayoutChange: 0
  ReadingListItems: 0
  ReadingMode: 0
  ReadingView_ComprehensionTools: 0
  ReadingView_Dictionary: 0
  ReadingView_Discoverability_ConsumerSku: 0
  ReadingView_Discoverability_EDUSku: 0
  ReadingView_IrlenTheme: 0
  ReadingView_LineFocus: 0
  ReadingView_ReadOutLoud: 0
  ReadingView_TextSpacing: 0
  Reading_FullScreenButton: 0
  RecoverCompanionFrames: 0
  RecoveryStore_Logging: 0
  ReliableRfcomm: 0
  RemoveIEEntryPoints: 0
  RenameFavoritesToBookmarks: 0
  ReportScriptErrors: 0
  RestrictSyncingOfCollectionsMigratedToCds: 0
  ReturnToValidLocation: 0
  RinnaDS: 0
  RnR_APMToggling: 0
  RnR_FLDR: 0
  RnR_MBB: 0
  RnR_PDPReset: 0
  RnR_PLDR: 0
  RnR_PnPDisableEnable: 0
  RollingShutterCorrection: 0
  SMEIntegration: 0
  SRUM_CVSM_Tracing: 0
  SSFRoaming: 0
  SavePasswordSoftlandingEvent: 0
  ScaleWithCollision: 0
  Scan3D: 0
  SearchProvidersFor10S: 0
  SecureBio: 0
  SecureUSBSecurityChecks: 0
  SeeItSayIt: 0
  SeeItSayItForWebPlatform: 0
  SeeItSayItOnDesktop: 0
  SeeItSayItOnXbox: 0
  SelfhostSecureBio: 0
  SendSevereMisconversionReport: 0
  ServiceUITabContextShellAPI: 0
  SettingsPhoneL2: 0
  ShareOnPdf: 0
  SharedPCCSPImprovements: 0
  ShellLauncherRepository: 0
  ShowBubbleHeadUI: 0
  SideNavAB: 0
  SideNavAP: 0
  SideNavAV: 0
  SideNavDPH: 0
  SideNavDS: 0
  SideNavFO: 0
  SideNavFW: 0
  SideNavSettings: 0
  SignalManager: 0
  SingleSignOnWithAccount: 0
  SiteInfoBadgeAlternateStyle: 0
  SixDoF: 0
  SkipAddPageOnOnlyOneProvider: 0
  SlateStreaming: 0
  SmartBusyCheckWithSmartScheduler: 0
  SmartPrint: 0
  SpatializeAudioForSlates: 0
  SpellerToCDS: 0
  SpellerToCDSUserDataMigration: 0
  SpotlightPersonalization: 0
  SpotlightPersonalizationRequest: 0
  StartSplitViewInMenuMode: 0
  StopAutomaticAugmentEnrollment: 0
  StorageItemPrivacyChecks: 0
  StoreFormsTelemetry: 0
  SurfaceHubProximalAppLaunch: 0
  SurfaceHubRemoveSidebars_Shell: 0
  SurfaceHub_RemoveSidebars: 0
  SyncSettingAccounts: 0
  TDLMigration: 0
  TabClose: 0
  TabModal: 0
  TabPreloading: 0
  TabPreviewBarSoftlandingEvent: 0
  TabSweepSoftlandingEvent: 0
  TargetedContentUseProductInstallAPIs: 0
  TeleportationBounce: 0
  TeleportationStrafe: 0
  TitleBar_QuickSnapping: 0
  ToolBarForEmbeddedPdf: 0
  TopSitesContextMenu: 0
  TouchPadController: 0
  TriggerIngestionForFlip: 0
  UAC_CPL: 0
  UIAutomationEnabled: 0
  UPExperimentation: 0
  USNBatching: 0
  UTF8Allowed: 0
  UiaEndpoint: 0
  UnitCommands: 0
  UpgradeToFailFast: 0
  UrlHistoryInESE: 0
  UseComThreadingInAccessibilityView: 0
  UseDdiForHandsOnDesktop: 0
  UseDdiForHandsOnDevice: 0
  UseRefactoredDictation: 0
  UserActionTracking_v3: 0
  VelocityUsageInSRUM: 0
  VisitsEngine_GroundtruthTimerOn: 0
  VmmsVirtualMachineAppContainerLaunch: 0
  WAM_MuaSupport: 0
  WCGDefaultProvisioning: 0
  WCOSDeveloperMode: 0
  WDAG: 0
  WFD_FirewallPreConfiguration: 0
  WFD_ForceFirstTimePairing: 0
  WFD_TransportSelection: 0
  WFD_XboxConnected: 0
  WarpSimplifiedDispatcher: 0
  WebRuntimeManager: 0
  WebViewOOP: 0
  Web_ReadOutLoud: 0
  WebnotesPLM: 0
  WebsitePermissions: 0
  WiFiCallingOnSecondaryDevice: 0
  WifiAdapter_MCPositioning: 0
  WinBioExtendedTimeout: 0
  WirelessDockDafWfdDiscovery: 0
  WlanProtectedScenarioPublication: 0
  WlanSync: 0
  WldpDeveloperMode: 0
  Workspace: 0
  Workspace_LeashingBasedCarry: 0
  WsbDafWfdDiscovery: 0
  WscInWdsc: 0
  XAMLAppResolver: 0
  XCloseDialog: 0
  XamlShowHideAnimations: 0
  XblAuthGamerAccountCleared: 0
  XblAuthGamerAccountSet: 0
  XenonAppContainerLaunch: 0

## Always Enabled:

  AADAccounts: 3728205
  ALRCurveVariant: 16203001
  AOobeCortanaPage: 14169887
  AOobeHelloPages: 12364733
  AcrylicForEveryone: 15343832
  AcrylicSharePicker: 12791485
  AcrylicTaskbar: 10698435
  ActionCenterNotification: 8598334
  ActivitiesInTaskView: 9207521
  ActivitiesLocalBackgroundImage: 12638307
  ActivityHistorySettingsOnAND: 15685752
  AdaptiveImmersiveCortanaOnDesktop: 8958140
  AddFullScreenOptionalHandlingToPositioners: 10094528
  AllowPeopleRearrangeInBarAndFlyout: 12719581
  AllowPlatformDifferentiatedUnifiedTileModel: 10486132
  AllowRelevanceCloudFallback: 11991310
  AllowSingleViewAppsForAssignedAccess: 5227080
  AllowSplashActivations: 11339029
  AlwaysShowImmersiveCortanaOnVoiceActivation: 8584952
  AmbientMode: 6482515
  AmbientWidescreen: 8602428
  AmbientWidescreenDynamic: 8980808
  AnAADJ: 12370422
  AppDefaultsCloudEdition: 10014385
  AppDefaultsDesktop: 6614904
  AppDefaultsDomainJoinedAADDevices: 15815625
  AppDefaultsEdgeCoinCampaign: 13974053
  AppDefaultsEnlightenmentDialog: 13651267
  AppDefaultsMDM: 8348195
  AppDefaultsMSEdgeProtocol: 13653604
  AppDefaultsPhone: 6506899
  AppDefaultsSMode: 12673960
  AppFrameCOMRundown: 13837201
  AppProvidedViewportsAndCameraViewProjTransforms: 14577067
  AppProviderTaskInProc: 13643373
  AppProviderVCDExamples: 8306460
  AppUriHandlerWildcardSupport: 11539576
  AppsFolderTaskbarIconLoading: 10998066
  AsyncKeyRoutingUWP: 16462895
  AudioSourceTelemetry: 9984760
  AutoBrightnessService: 7203497
  AutoGameMode: 11015710
  AutoGameModeProfile: 11650261
  AutoGamePowerProfile: 14290802
  AutomaticSignOnLockSetting: 11124079
  AutopilotESTS: 15705023
  AutopilotNetwork: 17630618
  BannerOpportunity: 13686160
  Banners: 682246
  BindFilterPackageVfsRedirection: 14098587
  BonusBar: 983002
  BonusBarServiceContent: 8240687
  Brightness3dxgkrnl: 12732606
  Broadcast: 5129928
  BrokeredDisplays_EnforceWcosCapability: 15007298
  BrowserAppsForWebsites: 9206354
  BrowsingHistoryProvider: 6234165
  Bug9772687: 9772687
  BugXDeviceClickSMS: 11974112
  CDPAFCSupportForAAD: 10579650
  CDPAFSFilteredSync: 16035139
  CDPAFSGetConfiguration: 8232800
  CDPAFSNewAppIdFormat: 8046162
  CDPAFSProdDomainUri: 7776321
  CDPAFSPublishWithV2Api: 9771401
  CDPAFSSubscriptionManagement: 9303548
  CDPAFSTimelineHistorySubscriber: 8704342
  CDPAllowRemoteSystemsWinRTAPIsBeingDeveloped: 17381399
  CDPCloudClipboardMonitor: 11127429
  CDPRemoteSystemWinAppRegistrationAPIs: 13188677
  CDPUseEncryptionKeyActivity: 17065971
  COINCampaignCopyPasteAcrossMultipApps: 17325299
  COINCampaignCopySameItemAgain: 17325319
  COINCampaignUndoPaste: 17325331
  CSIPLatform: 8423642
  CUIPopupHelper: 8664332
  CacheSpotlightLockScreenImage: 6869861
  CentennialBanners: 13294624
  CentennialCloudFilesRegistration: 8481732
  CentennialCloudFilesUninstallCleanup: 13381010
  CentennialContextMenuOrdering: 13482510
  CentennialIExplorerCommand: 5643234
  CentennialPreviewHandlers: 8284466
  CentennialPropertyHandlers: 8221526
  CentennialSetKnownFolder: 13133736
  CentennialShellNew: 6688715
  CentennialThumbnailHandlers: 8207547
  CentennialUseURL: 8182961
  ChangeNotifyInterruptSourceUpdate: 9359829
  ClipboardCompUIRightsTransfer: 15297648
  ClipboardHistoryBuffer: 13073688
  ClipboardShellUI: 14903304
  ClipboardUserServiceBroker: 16034436
  CloseWin32ExclusivesOnHide: 17707192
  CloudAndHistoryClipboardAPIs: 15085990
  CloudDownloadAndGo: 7007735
  CloudFileAppInitiatedHydration: 8302267
  CloudFileNavPaneAllPrimaryStates: 13822262
  CloudFileProgress: 6067484
  CloudFileRecycleBin: 6165239
  CloudFileSecondaryStates: 8299380
  CloudFileShowPrimaryIconOverlaysOnDesktop: 11985136
  CloudFileStabilization: 5654988
  CloudFileStateIcon: 394658
  CloudHelp: 6833833
  CloudMusic3rdPartyProviders: 9014976
  CloudSearchToggle: 11612835
  CloudStore: 6201249
  CloudStoreFaultInCloudData: 14113884
  CloudStoreOnActivityFeed: 10942792
  CloudStoreOnActivityFeedOnWcos: 16311570
  CloudStorePolicySyncOnSubstrate: 14114247
  CloudStoreSyncOnSubstrate: 13273215
  CloudStoreSyncOnSubstrateForAAD: 14114146
  CommitModelHandwritingPanel: 13081151
  ComponentUICShellPolicy: 14446133
  ComponentUI_ExplorerRestart: 10147494
  ComposerScalingPolicy: 14563840
  CompositionIslands: 10465906
  ConnectUXSearch: 5678281
  ConsentUXOwnerViewHeuristicFallback: 11870473
  ContainerDCOM: 12551329
  ContentDeliveryManagerRS3Scalability: 11171023
  ContentDeliveryPolicyRestrictions: 4877938
  CopyFilesToManagedAndUnmanagedSyncRoots: 7242324
  CoreWindowResizeEvent_Desktop: 4985284
  CortanaAcc: 8345948
  CortanaActivationPerf: 8345977
  CortanaChangeSettingValue: 12515934
  CortanaEmptyRecycleBin: 13517592
  CortanaEngagementEvents: 11839132
  CortanaHandwritingPanel: 15716560
  CortanaInSystemSettings: 8250697
  CortanaLanguage_vs_SystemLanguage: 10579675
  CortanaOasis: 8432612
  CortanaOnLockOutProcModel: 9223629
  CortanaOnSpotlight: 11545976
  CortanaOpenKnownFolder: 11861797
  CortanaSetDesktopWallpaper: 12276201
  CortanaSetQuietHours: 16533547
  CortanaSpaXamlHeader: 8549523
  CortanaVolumeIntentsOnDesktop: 8719605
  CredUI_ConsoleMode: 6723842
  CtfmonAsCiceroServerHost: 11954839
  CtfmonWatchDog: 16424680
  DSSRemoval: 8315009
  DUIChineseLineModeHandwriting: 8857961
  DUIHandwritingKeyEvent: 11450709
  DWMTouchTargeting: 8348580
  DelayXamlViewActivity: 9140719
  DeleteUserDictWord: 8100561
  DeprecateRX: 6478855
  DesktopIconLayoutRefactor: 3261926
  DesktopInclusiveOOBE: 5418038
  DesktopLocationTriggering: 13909636
  DesktopScreenClipping: 15333818
  DesktopSecondChanceOobe: 16198872
  DesktopSplashScreenSuppression: 783899
  DesktopSplashScreenSuppression_WhenWindowExists: 11955525
  DesktopSwitcherDataModel: 9215578
  DesktopWorkAreaDPIAware: 8278123
  DestListMigration: 13989214
  DevicesCollection: 5348245
  DevicesFlowSettingsDeviceDiscovery: 5383254
  DictationOnAndromeda: 13301897
  DictationPanel: 13072825
  Dictation_ShellHotKey_EngagementEvents: 14433797
  DirectDisplayApi: 8185225
  DisableDarkMode: 11220567
  DisableTDLCachingNonMobile: 10286718
  DisplayKernelAdvancedColorSupport: 10115143
  DockingServiceConnectionManager: 8661952
  DocumentFocus: 3731051
  DragDropWithComponentUI: 9386173
  DuiTicImprovements: 9043033
  DwmHintingPpm: 12805652
  EDPOpenWith: 6989120
  EICAppendNewContent: 17059661
  EICDelayedInkToTextConversion: 16539293
  EICLogging: 15990572
  EICReanalysisJoin: 14901636
  EZSettingDownloadSpeechTelemetry: 10273247
  EZSettings: 6189964
  EdgeDesktopShortcut: 10738161
  EdgePinnedSecondaryTiles: 15920779
  EducationCloudDefaultPins: 10474832
  EffectSupport: 9448552
  EnableCapturePicker: 7529329
  EnableOneStructCTC: 10698865
  EnablePersonalizationLink: 8324675
  EnableStartBackupRestoreOnWCOS: 9416438
  EnableStartOnAFCOnWCOS: 16430322
  ExplorerEdu: 6390483
  ExplorerScreenOff: 12949629
  ExpressionKeyframePerFrameSampling: 13728070
  ExpressiveInput_EastAsiaSupport: 15381336
  ExpressiveInput_ShellHotKey_EngagementEvents: 13032159
  ExtraDictationLanguagesOnAndromeda: 14190647
  EyeTracking: 11030047
  EyeTrackingCPL: 11897843
  FaceClientEnrollmentExperience: 14218496
  FastPoseQuery: 10520764
  FeedbackEtwLogging: 6099184
  FileExplorerDarkTheme: 10397285
  FindMyPen: 11789752
  FlipUserDictionaryRoaming: 11365779
  Fluency: 13634392
  FluencyHybrid: 16426302
  FluencySettings: 16486102
  FluencySettingsWCOS: 16843937
  ForceUpdateFromAnyVersion: 16277541
  ForceWindowlessWebView: 14599978
  FrameworkScalability: 7328759
  FullScreenAnimation: 13133713
  GameConfigStoreGameListEntries: 11973136
  GenericActionAndTrigger: 7960589
  HandWritingPanelUseGestures: 11968958
  HandwritingCHS_CombineGesture: 9492607
  HandwritingCHS_MixedInput: 11578017
  HandwritingPanel: 13126689
  HandwritingPanelAutoGrow: 9893835
  HandwritingPanelSettings: 11430513
  HelloSettingsImprovements: 5832397
  HeyCortanaOOBEWoV: 11516923
  HmdsNotificationBackgroundTask: 5892332
  HolographicDesktopHotkeyFunctionalityHiding: 9318657
  HolographicDesktopMultitaskingUXHiding: 9270423
  HolographicDesktopViewBroker: 9323146
  HolographicDesktopViewLauncher: 9510935
  HolographicDesktopWebAuthBridge: 11444908
  HolographicHShellTaskmanOverride: 9318646
  HolographicHardwareContentProtection: 14496729
  HolographicMouseGameMode: 10492335
  HolographicSpaceAdaptiveRenderingApi: 14549080
  HolographicSpaceUserPresenceApi: 14577032
  HolographicUserExperiences: 8933771
  HolographicWin32Exclusives: 10497787
  HolographicWin32MixedRealityTiles: 17035810
  HttpClientUpload: 9265136
  ImmersiveFocusTrackingByCicero: 12707662
  ImmersiveSearch: 11646739
  ImproveKeyTypingExperienceRS5: 15574621
  InMarketAppDefaults: 6989041
  InPlaceUpdate: 9896632
  InclusiveAADOobePage: 6107552
  InclusiveCortanaOobePage: 9011686
  InclusiveErrorOobePages: 9281698
  InclusiveEulaOobePage: 7360560
  InclusiveExpressSettingsOobePage: 8959958
  InclusiveHIDOobePages: 7360682
  InclusiveHelloOobePage: 6107475
  InclusiveIDPSOobePage: 6107561
  InclusiveKeyboardOobePage: 8872482
  InclusiveLanguageOobePage: 7360670
  InclusiveLocalAccountOobePage: 8959954
  InclusiveMSAOobePage: 6107471
  InclusiveOEMRegistrationOobePage: 6791111
  InclusiveOfficeOneDriveOobePage: 11803809
  InclusiveOneDriveOobePage: 10148215
  InclusiveOobeEnterpriseProvisioning: 8874365
  InclusiveOobePhonePairingPage: 11847427
  InclusiveOobeUnattend: 9281722
  InclusiveRegionOobePage: 8453551
  InclusiveRetailDemoOobe: 8875878
  InclusiveWelcomeOobePage: 7360674
  InclusiveWirelessOobePage: 9390606
  InclusiveZDPOobePage: 8874270
  IncreasedUWPScalingOnHMD: 11738550
  InkDataTelemetry: 11547331
  InkFeedbackManager: 8138820
  InkHighContrastAdjustment: 9224489
  InkPointTimestamp: 9251712
  InkPresenterProtractor: 8141176
  InkProcessor: 8134488
  InkSmoothingV2: 5894395
  InputModalityTrackingByCicero: 15105853
  InputServiceProfiles: 8469804
  Input_HeatMultiDevice: 11369402
  Input_HeatSensorContext: 13399803
  Input_HeatSystemContext: 11752492
  Input_PenToTouchDownleveling: 10736606
  InvokeUIUpdatesViaTryRunAsync: 1495890
  LIACoreNavigationClient: 13186501
  LITE: 13625383
  LanguageGenerationWhenLidClosed: 16487099
  LatinHwkbTextPrediction: 11114269
  LauncherApiRedirectForHolographicViews: 10017660
  LightingWhenLidClosed: 16487091
  LimitedAccessFeatures: 15442981
  LockExpMgr_AppHostingModel: 11102250
  LockExpMgr_AssignedAccess: 13864806
  LockReliability_DisableLockSplashScreenTimerDuringCS: 8630760
  LockReliability_FreezeMessagePumpUponDisplayOff: 10559591
  LockReliability_InProcLockAppDataModel: 8213073
  LockReliability_PDCActivator: 9017946
  LockReliability_ProcessOnUnlockingAsync: 7814644
  LockReliability_SynchronizeShutdownWithBrokerEndpointCalls: 3529167
  LockReliability_UnlockIfLockAppDidntShow: 11670466
  LockReliability_WakeFrameThreadOnApplicationStateChanges: 8671168
  LowConfPWILOSoftLanding: 17059189
  LowLevelWindowingEnvironmentAPIs: 11240830
  MakePowershellTheDefaultConsole: 6527944
  MarshalByValue: 5195825
  MaxBlendHighlighter: 8465259
  MediaControlsOnLock: 6084483
  MergeStartGroupsForJapaneseAndKorean: 14612182
  MergeStartPinyinGroups: 14520754
  MigrateAppDefaults: 8348618
  MinuteZeroExperiences: 8497738
  MiracastListenerAutoStart: 5419836
  MitLoopInversion: 14324566
  MixedRealityMode: 12053065
  MixedRealityPortalInboxStoreApp: 14203866
  MobilityExperience: 11824828
  ModalWindowHelper_CUIHostLookup: 9850522
  MotionControllerBatteryLevel: 11448781
  MoveApp: 6478350
  MultiLayerHolographicRenderingAPI: 10700180
  MultilingualTextIntelligence: 12990221
  MusicRecoForChinaMarket: 9456144
  NamespaceEnumerationRestrictions: 6391443
